timeDuration,nMovements,movementsDifficulty,robotSpeech,acrobaticMovements,movementsRepetition,movementsTransitionsDuration,humanMovements,balance,speed,bodyPartsCombination,musicBPM,sameStartEndPositionPlace,headMovement,armsMovement,handsMovement,legsMovement,feetMovement,musicGenre_electronic,musicGenre_folk,musicGenre_indie,musicGenre_latin,musicGenre_pop,musicGenre_rap,musicGenre_rock
99.0,21.0,3.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,117.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,18.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,115.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,21.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,123.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101.0,17.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,109.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,18.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,117.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95.0,22.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,138.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
98.0,10.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,136.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,17.0,2.0,0.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,161.0,1.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
97.0,19.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,138.0,0.0,2.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.0,20.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,128.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
109.0,21.0,1.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,102.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,20.0,3.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,140.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
122.0,19.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,140.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
108.0,20.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,128.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
112.0,19.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,143.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
96.0,18.0,1.0,0.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,109.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111.0,17.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,143.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
138.0,20.0,3.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,90.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102.0,17.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,123.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
139.0,15.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,136.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,20.0,3.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,140.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
118.0,24.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,122.0,0.0,2.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
100.0,15.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,160.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
118.0,19.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,105.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
121.0,12.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,136.0,1.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
125.0,14.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,126.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,20.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,114.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
139.0,15.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,98.0,1.0,3.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
108.0,19.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,128.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
104.0,18.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,130.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
123.0,15.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,127.0,0.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131.0,10.0,2.0,0.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,111.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,19.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,121.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96.0,23.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,124.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
126.0,22.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,120.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
125.0,15.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,152.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
112.0,15.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,98.0,0.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
102.0,18.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,147.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
138.0,18.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,84.0,1.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
133.0,21.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,120.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,21.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,141.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
104.0,15.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,150.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0,12.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,107.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90.0,19.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,128.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,20.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,90.0,1.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,15.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,150.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,19.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,140.0,1.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
109.0,18.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,113.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101.0,17.0,2.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,146.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
133.0,21.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,133.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
131.0,17.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,123.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,22.0,1.0,0.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,120.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110.0,20.0,2.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,120.0,0.0,1.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94.0,13.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,136.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
142.0,13.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,89.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
107.0,19.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,140.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
99.0,13.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,139.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
107.0,20.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,120.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
146.0,20.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,139.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,18.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,150.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,10.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,159.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
96.0,17.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,106.0,0.0,1.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
119.0,17.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,160.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
122.0,15.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,96.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
106.0,19.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,128.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100.0,17.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,156.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108.0,19.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,146.0,0.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103.0,11.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,152.0,0.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
158.0,20.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,118.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
108.0,20.0,3.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,128.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,21.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,119.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,17.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,111.0,0.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
111.0,12.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,137.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
113.0,23.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,112.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,22.0,3.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,130.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
